Unnamed: 0,ID,State,Date,text,sentiments_x,Phase,simpleSenti,Topic,Pandemic_Phase
94,1.2653553528260895e+18,Michigan,2020-05-26,selling houses in the time of covid.  nothing is status quo.  weâ€™ve never stopped innovating or advocating for our clients.  #realestate #realtors #realtorsofinstagram #quarantine #birmingham #birminghammiâ€¦ https://t.co/yktvqezrai,0.0,P2,Neutral,Mask,Post_Lockdown
95,1.2653553528260895e+18,Michigan,2020-05-26,selling houses in the time of covid.  nothing is status quo.  weâ€™ve never stopped innovating or advocating for our clients.  #realestate #realtors #realtorsofinstagram #quarantine #birmingham #birminghammiâ€¦ https://t.co/yktvqezrai,0.0,P2,Neutral,Mask,Post_Lockdown
96,1.2653553528260895e+18,Michigan,2020-05-26,selling houses in the time of covid.  nothing is status quo.  weâ€™ve never stopped innovating or advocating for our clients.  #realestate #realtors #realtorsofinstagram #quarantine #birmingham #birminghammiâ€¦ https://t.co/yktvqezrai,0.0,P2,Neutral,Mask,Post_Lockdown
97,1.2653553528260895e+18,Michigan,2020-05-26,selling houses in the time of covid.  nothing is status quo.  weâ€™ve never stopped innovating or advocating for our clients.  #realestate #realtors #realtorsofinstagram #quarantine #birmingham #birminghammiâ€¦ https://t.co/yktvqezrai,0.0,P2,Neutral,Mask,Post_Lockdown
98,1.2653553528260895e+18,Michigan,2020-05-26,selling houses in the time of covid.  nothing is status quo.  weâ€™ve never stopped innovating or advocating for our clients.  #realestate #realtors #realtorsofinstagram #quarantine #birmingham #birminghammiâ€¦ https://t.co/yktvqezrai,0.0,P2,Neutral,Mask,Post_Lockdown
99,1.2654858439443535e+18,Ohio,2020-05-27,"#thenewnormal #droffice #covid19 #coronavirus #socialdistancing #wearyourmask #diabetes #notfun 
and no i don't have #covid19  #lol @ bellefontaine, ohio https://t.co/0jfbxt5gcr",0.8,P2,Positive,Mask,Post_Lockdown
100,1.2654858439443535e+18,Ohio,2020-05-27,"#thenewnormal #droffice #covid19 #coronavirus #socialdistancing #wearyourmask #diabetes #notfun 
and no i don't have #covid19  #lol @ bellefontaine, ohio https://t.co/0jfbxt5gcr",0.8,P2,Positive,Mask,Post_Lockdown
101,1.2654858439443535e+18,Ohio,2020-05-27,"#thenewnormal #droffice #covid19 #coronavirus #socialdistancing #wearyourmask #diabetes #notfun 
and no i don't have #covid19  #lol @ bellefontaine, ohio https://t.co/0jfbxt5gcr",0.8,P2,Positive,Mask,Post_Lockdown
102,1.2654858439443535e+18,Ohio,2020-05-27,"#thenewnormal #droffice #covid19 #coronavirus #socialdistancing #wearyourmask #diabetes #notfun 
and no i don't have #covid19  #lol @ bellefontaine, ohio https://t.co/0jfbxt5gcr",0.8,P2,Positive,Mask,Post_Lockdown
103,1.2654858439443535e+18,Ohio,2020-05-27,"#thenewnormal #droffice #covid19 #coronavirus #socialdistancing #wearyourmask #diabetes #notfun 
and no i don't have #covid19  #lol @ bellefontaine, ohio https://t.co/0jfbxt5gcr",0.8,P2,Positive,Mask,Post_Lockdown
104,1.2654858439443535e+18,Ohio,2020-05-27,"#thenewnormal #droffice #covid19 #coronavirus #socialdistancing #wearyourmask #diabetes #notfun 
and no i don't have #covid19  #lol @ bellefontaine, ohio https://t.co/0jfbxt5gcr",0.8,P2,Positive,Mask,Post_Lockdown
105,1.2654858439443535e+18,Ohio,2020-05-27,"#thenewnormal #droffice #covid19 #coronavirus #socialdistancing #wearyourmask #diabetes #notfun 
and no i don't have #covid19  #lol @ bellefontaine, ohio https://t.co/0jfbxt5gcr",0.8,P2,Positive,Mask,Post_Lockdown
106,1.2654858439443535e+18,Ohio,2020-05-27,"#thenewnormal #droffice #covid19 #coronavirus #socialdistancing #wearyourmask #diabetes #notfun 
and no i don't have #covid19  #lol @ bellefontaine, ohio https://t.co/0jfbxt5gcr",0.8,P2,Positive,Mask,Post_Lockdown
107,1.2656277401679544e+18,Ohio,2020-05-27,all clients who receive care at myofit clinic get a free mask!! yours to keep! #physicaltherapy #movingforward #physicaltherapyfirst #mask  #covid19 #evidencebased @ myofit clinic https://t.co/vsz74e6qlz,0.78125,P2,Positive,Mask,Post_Lockdown
108,1.2658303831967987e+18,Michigan,2020-05-28,"i really don't post much about social issues but it happens more and more each day. we have enough to deal with already. the world is still fighting daily against covid-19, but the fight that's been raging evenâ€¦ https://t.co/ayb0raozsa",0.204761904761905,P2,Positive,Mask,Post_Lockdown
109,1.265862245633884e+18,Kentucky,2020-05-28,ðÿ”¥loadedðÿ”¥free shippingâœˆï¸ certified as protective wearâ€¼ï¸#facemasksforsale #facemaskfashion #freeshipping #shop #shoponline #instamood #igers #explore #explorepage #trending #trendy #covid19 #picoftheday #thursdayvibesâ€¦ https://t.co/8szvhyobdm,0.6,P2,Positive,Mask,Post_Lockdown
110,1.2659957307260273e+18,Pennsylvania,2020-05-28,"even outdoors, #coronavirus droplets can linger in the air for up to 15 min from up to 10 ft away. wear masks and wash your damn hands so the service workers putting their lives on the line so you can have mozzarella sticks don't die and you don't kill their grandma. #covid19pa https://t.co/qdylmuhqxn",0.0,P2,Neutral,Mask,Post_Lockdown
111,1.2663528124112364e+18,Ohio,2020-05-29,"#back #in #stock *designer covid 19 mask*  available right now, only 3 of each style available, purchase yours before they gone!!! tap in cash app $30 each or cash in person (free delivery ðÿ“¦ðÿ’§ðÿ˜·) #djeazzybankzâ€¦ https://t.co/sc5vpx5ey4",0.311160714285714,P2,Positive,Mask,Post_Lockdown
112,1.256632418330706e+18,Kentucky,2020-05-02,"really hope everyone is staying safe out there. iâ€™m headed to the store but making sure i have my #mask with me! #covid19 #staysafe #weareinthistogether #amidoingthisright #beard @ versailles, kentucky https://t.co/p2djtuvupz",0.441666666666667,P2,Positive,Mask,Post_Lockdown
113,1.256800888951386e+18,Michigan,2020-05-03,when your bonfire has a houstontexans logo in it. ðÿ¤·ðÿ¼â€â™‚ï¸ #justaddchristmaslights #coppereffect #copperwire #bonfire #fire #quarantine #covid_19 #covid19 #houstontexans #bull #fire #flame #saturday #saturdayvibesâ€¦ https://t.co/kxfsy9suza,0.0,P2,Neutral,Mask,Post_Lockdown
114,1.2667154503035576e+18,Michigan,2020-05-30,"""to dey wear only face mask no go protect us from coronavirus""

face masks alone cannot protect you and your loved ones from #covid19. they should be worn in combination with

âœ…physical distancing
âœ…handâ€¦ https://t.co/fvm1nzw6qj",0.233333333333333,P2,Positive,Mask,Post_Lockdown
115,1.2667450286106747e+18,Pennsylvania,2020-05-30,"so this happened this morning, graduation corona virus covid-19 style. thanks annville cleona high school for the effort put into allowing emconnor58 to experience this day. destinationannville @marjie2 #valleylifeâ€¦ https://t.co/be4g2qvyex",0.18,P2,Positive,Mask,Post_Lockdown
116,1.2668073591056138e+18,Michigan,2020-05-30,"so happy to receive my kieljamespatrick  cloth #facemask â¤ï¸â¤ï¸â¤ï¸ #pandemic #socialdistancing #covid19 #facemaskstyle #rhodeisland #thankyou @ midland, michigan https://t.co/yd0hwfzo1k",0.8,P2,Positive,Mask,Post_Lockdown
117,1.2670464469828895e+18,Indiana,2020-05-31,"word of advice for all the barbers and stylists about to open after covid-19. drink lots of water and stay hydrated. wearing a mask for 8+ hours a day is tiring by itself. itâ€™s harder to breath, you have to speakâ€¦ https://t.co/0ohuqe6khf",-0.05,P2,Neutral,Mask,Post_Lockdown
118,1.267161333604274e+18,Indiana,2020-05-31,"chronic disease coalition

@chronicrights

dangers of pill cutting and skipped doctor visits during #covid19 | everydayâ€¦ https://t.co/rwnsy04ulk",-0.4,P2,Negative,Mask,Post_Lockdown
119,1.256897553918034e+18,Indiana,2020-05-03,"happy coronavirus graduation to this guy @topperryan @uindy uindyfootball â¤ï¸ðÿž“ â¤ï¸ðÿž“ ðÿ¾ #success #achievement #uindygraduation2020 #gohounds #alphadogs #countlessmemories #weareproudofyou @machinegunsrus @ bremen, indiana https://t.co/w5mzbwpfd2",0.55,P2,Positive,Mask,Post_Lockdown
120,1.2570112299119534e+18,Pennsylvania,2020-05-03,sunday gratitude ðÿ™ðÿ» our perfectly preppy christineshirleydesigns masks have arrived and we are over the ðÿœ™. the quality is tremendous. #facemask ðÿ˜·ðÿ§µ #covid19 #stayhome #smallbusiness #womensupportingwomen #smallbizâ€¦ https://t.co/nbc5zgbzzp,0.666666666666667,P2,Positive,Mask,Post_Lockdown
121,1.257042476566745e+18,Pennsylvania,2020-05-03,i'm now accepting sponsorships for my covid-19 masks.  shoutout to jasonz1972 and lancasterpickle  for this hi-tech mask made with breathable material! @ lancaster pickle company https://t.co/jqedagtg1o,0.0,P2,Neutral,Mask,Post_Lockdown
122,1.2572990272233677e+18,Pennsylvania,2020-05-04,"you spelled ""...shows exactly why more people are going to die because idiot conservatives want jalapeã±o poppers"" wrong. https://t.co/ddkoxkuxka",-0.1375,P2,Negative,Mask,Post_Lockdown
123,1.2574063763279872e+18,Indiana,2020-05-04,bfd chief moore accepts a check for bloomington metropolitan professional fighters local 586 from a community member.  while you canâ€™t see the smiles due to covid restrictions requiring masks both people followedâ€¦ https://t.co/krofglobzh,-0.0083333333333333,P2,Neutral,Mask,Post_Lockdown
124,1.2575198661074903e+18,Indiana,2020-05-05,"hurry up and wait: brigantine mayor scheduled to receive kidney transplant, then covid-19 happenedâ€¦ https://t.co/01uaiczbry",0.0,P2,Neutral,Mask,Post_Lockdown
125,1.257748411974992e+18,Pennsylvania,2020-05-05,coronavirus live updates: christie warns of 'destroying american way of life'; trump to tour arizona mask factory; us deaths near 70k - usa today https://t.co/vboatjtlbn https://t.co/2zckztmxnp,0.009090909090909,P2,Neutral,Mask,Post_Lockdown
126,1.257785715469029e+18,West Virginia,2020-05-05,"thankful i got a face mask from @redchapter for this essential job of mine. can you read it both ways? #essentialworkers #redchapterclothing #facemasks #covid19 @ barboursville, west virginia https://t.co/fwmvjgilwl",0.0,P2,Neutral,Mask,Post_Lockdown
127,1.2580170553008906e+18,Michigan,2020-05-06,"jolly roger for all you pirates at heart. #mask #covid19 #kavmask #kavanaughmaskcompany #bjornphoto #staycovered #swmi #besafe #handmade #maker #michiganmade #mimade @ benton harbor, michigan https://t.co/cv8q0ttsj6",0.0,P2,Neutral,Mask,Post_Lockdown
128,1.2580462208297247e+18,Ohio,2020-05-06,dem mask in da hood got me like.... #wutizuon #linkinbio #applemusic #spotify #tidal #amazomusic #deezer #allplatforms #worldwide #covid19 #maskoff @ peace https://t.co/kfnpdztuce,0.0,P2,Neutral,Mask,Post_Lockdown
129,1.2584980051219863e+18,Pennsylvania,2020-05-07,"â€œi like wearing a mask, i never have to smile again!â€ - @jamisonrd ðÿ¤¦ðÿ¼â€â™€ï¸ 
#husband #wife #husbandandwifeteam #husbandandwife #loveyoujerk #jerkbitch #bitchjerk #masks #covid19 #quarantinefood #quarantinelifeâ€¦ https://t.co/n6dxddlabm",0.375,P2,Positive,Mask,Post_Lockdown
130,1.2588281616697262e+18,Ohio,2020-05-08,"got my mask on. checked my gloves.

starbucks is open! sorta. 

outdoor cuing, staff in masks, click &amp; collect. 

#retail #pandemic #covid19 #reopen #consumerbehavior #cx #consumerx #cxretail #cxchuckâ€¦ https://t.co/gbechvfyyv",0.0,P2,Neutral,Mask,Post_Lockdown
131,1.258962601851138e+18,Pennsylvania,2020-05-09,"love, in the time of covid.

#socialdistancewedding #interracial #philly #ceremony #love #zoom #remote #videochat #coronavirus #wearamask #stayhome @ northeast philly https://t.co/qewzmtjqfq",0.3,P2,Positive,Mask,Post_Lockdown
132,1.2591661283429947e+18,Ohio,2020-05-09,#instagram #saturday #covid19 #quarantinelife #masked and #lovinglife w/ sonofshorty @ the big bear den https://t.co/mnm8nvs8j7,0.0,P2,Neutral,Mask,Post_Lockdown
133,1.2592305565266903e+18,Pennsylvania,2020-05-09,"we ducking corona over here. shout out to killa_goongang for making my masks. get at him for masks, hoodies, logos, hats and etc. his work is official!!!!! @ philadelphia, pennsylvania https://t.co/yviqjxfylk",0.0,P2,Neutral,Mask,Post_Lockdown
134,1.2707452730404247e+18,Kentucky,2020-06-10,"got my @coppertopmasks with me every where i go!
covid_care_force #covid19 #pandemic #virus #antibacterial #copper @ louisville, kentucky https://t.co/ou0dncmhbo",0.0,P2,Neutral,Mask,Post_Lockdown
135,1.2708204594167808e+18,Michigan,2020-06-10,"the times they are a changinâ€™ and demand a different approach. like my new covid-19 mask courtesy of andrea_pelliccia https://t.co/es2tfzpmi3 
cool huh? 
#mask 
#covidmaskâ€¦ https://t.co/fimcyy4wgd",0.162121212121212,P2,Positive,Mask,Post_Lockdown
136,1.27087312405001e+18,Pennsylvania,2020-06-11,"listen, yâ€™all, we had originally planned this to happen in may and then canned it when the pandemic hit. as the curve started to look flatter and state reopenings became inevitable, the wonderful folks atâ€¦ https://t.co/hk2nqjrvr7",0.458333333333333,P2,Positive,Mask,Post_Lockdown
137,1.2712304651107533e+18,Pennsylvania,2020-06-11,"""covid masks suck ass..."" @ dunder mifflin paper company https://t.co/ejepo1tki8",0.0,P2,Neutral,Mask,Post_Lockdown
138,1.2713078136928663e+18,Pennsylvania,2020-06-12,covid statue mask @ dunder mifflin paper company https://t.co/zgeawki9l4,0.0,P2,Neutral,Mask,Post_Lockdown
139,1.2718012744224358e+18,Michigan,2020-06-13,here we have one of the orange gaiter masks. get yourself a tvc gaiter mask today! https://t.co/rt506w588c #edblair #thevarsitysquadcollective #tvc #gaiter #gaitermask #mask #masks #maskon #masks4all #covid19â€¦ https://t.co/zhqnpxurzt,0.0,P2,Neutral,Mask,Post_Lockdown
140,1.271966370281e+18,Michigan,2020-06-14,"you look better in a mask than darth vader. your mask helps people. he could never say that.
if you need a mask, we can help âž¡ï¸swipe
#ppe #partners #mightyautoparts #mighty #mask #starwars #covid-19 @ petersburg,â€¦ https://t.co/yiy3sog0fq",0.45,P2,Positive,Mask,Post_Lockdown
141,1.2721306144649295e+18,Kentucky,2020-06-14,stopped to snap a photo of this pre-covid-19 movie theater time capsule yesterday. i wonder if this sign will ever be updated again? @ wk cinemas https://t.co/uiv18qrvf3,0.0,P2,Neutral,Mask,Post_Lockdown
142,1.2721520212280484e+18,Ohio,2020-06-14,"order the industrial safety equipment gas mask or kn 95 mask with the filter call 440-381-0252  #cleveland #covid_19 @ cleveland, ohio https://t.co/hkwxr1gfc5",0.0,P2,Neutral,Mask,Post_Lockdown
143,1.272289007599104e+18,Pennsylvania,2020-06-14,super fun sunday hanging with our favorite future kindgardener! &amp; maybe his folks too... #sundaybumday #friendsinperson #covid_19 #laughingisgoodforthesoul #thankfulðÿ™ @ upper allenâ€¦ https://t.co/mcbcszmnsu,0.226666666666667,P2,Positive,Mask,Post_Lockdown
144,1.2726367785040486e+18,Michigan,2020-06-15,my telehealth scorecard dropped a bit in the middle of the pandemic on my monthly review when i caught the #coronavirus myself plus my kids were ill &amp; still being essential working 40 hrsâ€¦ https://t.co/7gaolb6iy7,-0.166666666666667,P2,Negative,Mask,Post_Lockdown
145,1.2730306171822285e+18,Ohio,2020-06-16,"me and my ppe....#workflowðÿ’° #nurselifeðÿ’šðÿ’‰ #nursesrock #nightshiftnurse #thiswhatwedo #happytuesday #covid19 #staystrong #stayprotected #besafe @ dayton, ohio https://t.co/3mjelrhfbk",0.0,P2,Neutral,Mask,Post_Lockdown
146,1.2730616635963515e+18,Kentucky,2020-06-17,"this weekend, we celebrated our 2020 graduating class! covid-19 may have stopped our traditional ceremony, but dr. maggard did an incredible job planning a drive up presentation and virtual ceremony. we will surelyâ€¦ https://t.co/d9a1mnjjkl",0.459375,P2,Positive,Mask,Post_Lockdown
147,1.273077438147375e+18,Pennsylvania,2020-06-17,choking up. this album is fantastic with some amazing artists and musicians covering every aspect of the wonderful #adamschlesinger's career. #ripadamschlesinger #savingforacustomvan https://t.co/re7cvjsved,0.666666666666667,P2,Positive,Mask,Post_Lockdown
148,1.2732713187257672e+18,Pennsylvania,2020-06-17,"the library floors will open on monday june 22nd! masks will still be required, social distancing recommended. ring the bell to be let in and start imagining your stories! @ selinsgrove, pennsylvania https://t.co/bgzukjiwdt",0.0208333333333333,P2,Neutral,Mask,Post_Lockdown
149,1.27338579089084e+18,Michigan,2020-06-17,"itâ€™s official. new project dropping! date tba. â€œquarantine dreamsâ€  leave a comment if you think itâ€™s time for new music???

#newmusic #upcomingartist #unsignedartist #doperapper #quarantine #dreams #spotifyðÿž§â€¦ https://t.co/5uj2w8oisy",0.153409090909091,P2,Positive,Mask,Post_Lockdown
150,1.2735351978799063e+18,Pennsylvania,2020-06-18,#pennsylvaniabarbershop #philadelphiabarbers #covid19 #sanitation #safteyfirst #greenphase #rules #disinfectant #socialdistancing #sixfeetapart #appointments #mask #gloves #clean #establishments @ faheem's hands ofâ€¦ https://t.co/rhkctuf4ba,0.366666666666667,P2,Positive,Mask,Post_Lockdown
